Time	Fx1	Fy1	Fz1	COPx1	COPy1	COPz1	Ty1	Fx2	Fy2	Fz2	COPx2	COPy2	COPz2	Ty2
248	-0	-0	-0	2149	0	976.7	-0	-7.4	443.12	-35.86	2240.48	0	1247.43	15110.7
249	-0	-0	-0	2149	0	976.7	-0	-22.74	444.95	-37.16	2232.32	0	1255.97	14206.7
250	-0	-0	-0	2149	0	976.7	-0	-10.6	416.87	-27.16	2224.9	0	1253.66	15543.3
251	-0	-0	-0	2149	0	976.7	-0	-4.88	419.31	-34.79	2222.92	0	1253.94	15654.8
252	-0	-0	-0	2149	0	976.7	-0	-17.01	395.51	-32.96	2210.7	0	1246.71	15924.1
253	-0	-0	-0	2149	0	976.7	-0	5.19	399.78	-25.94	2212.55	0	1261.83	18888.8
254	-0	-0	-0	2149	0	976.7	-0	-14.34	380.71	-29.53	2196.25	0	1249.62	13542.7
255	-0	-0	-0	2149	0	976.7	-0	-2.9	373.38	-29.14	2191.75	0	1252.18	18808
256	-0	-0	-0	2149	0	976.7	-0	4.2	371.86	-28.15	2206.74	0	1256.09	15402.8
257	1.3	-16.63	-0.84	1908.38	0	787.21	6640.41	-11.44	354.92	-20.37	2184.72	0	1253.2	13812.1
258	-0	-0	-0	2149	0	976.7	-0	4.35	352.48	-17.78	2168.32	0	1262.81	19044
259	-0	-0	-0	2149	0	976.7	-0	-0	342.1	-20.45	2193.51	0	1250.18	14196
260	-0	-0	-0	2149	0	976.7	-0	1.83	343.02	-19.3	2186.45	0	1253.79	16002.2
261	-0	-0	-0	2149	0	976.7	-0	3.36	334.47	-12.97	2164.48	0	1260.58	17035.3
262	-0	-0	-0	2149	0	976.7	-0	0.38	331.42	-15.03	2161.72	0	1256.25	16972
263	-0	-0	-0	2149	0	976.7	-0	3.74	327.45	-17.78	2172.94	0	1251.34	14460.3
264	-0	-0	-0	2149	0	976.7	-0	6.03	328.67	-12.36	2163.67	0	1256.88	14672.7
265	-0	-0	-0	2149	0	976.7	-0	-0.08	317.99	-10.83	2154.56	0	1251.38	15972.4
266	-0	-0	-0	2149	0	976.7	-0	6.64	325.93	-9.16	2159.42	0	1261.06	17768.4
267	-0	-0	-0	2149	0	976.7	-0	5.34	325.78	-10.99	2165.41	0	1256.09	12613
268	-0	-0	-0	2149	0	976.7	-0	1.53	316.62	-10.99	2145.07	0	1248.66	16553.2
269	-0	-0	-0	2149	0	976.7	-0	6.26	332.34	-6.41	2142.95	0	1271.31	19163.1
270	-0	-0	-0	2149	0	976.7	-0	6.03	319.67	-9.08	2152	0	1257.68	15699.3
271	-0	-0	-0	2149	0	976.7	-0	6.64	326.39	-15.87	2140.94	0	1251.22	15798.8
272	-0	-0	-0	2149	0	976.7	-0	-0.69	323.79	-12.28	2135.68	0	1260.44	12421.5
273	-0	-0	-0	2149	0	976.7	-0	5.57	328.52	-10.68	2126.17	0	1263.14	16977.1
274	2.06	-16.63	-4.27	2113.2	0	911.87	5157.05	4.73	328.37	-12.21	2151.07	0	1255.89	17497.4
275	-0	-0	-0	2149	0	976.7	-0	1.75	334.32	-20.83	2144.01	0	1255.69	13769.6
276	-1.98	-15.11	-3.2	2018.65	0	928.8	9822.65	4.43	333.71	-14.88	2122.36	0	1258.1	16893.8
277	-0	-0	-0	2149	0	976.7	-0	5.19	337.52	-12.89	2126.27	0	1265.54	18636.9
278	-0	-0	-0	2149	0	976.7	-0	7.1	339.66	-19.53	2145.27	0	1255.91	14638.1
279	-0	-0	-0	2149	0	976.7	-0	3.51	350.95	-20.22	2119.41	0	1260.66	14614.2
280	-0	-0	-0	2149	0	976.7	-0	8.09	348.21	-17.55	2130.68	0	1259.98	18858.2
281	-0.53	-17.24	-5.04	1596.37	0	923.92	9827.07	7.55	356.6	-19.07	2126	0	1262.78	15266.2
282	-0	-0	-0	2149	0	976.7	-0	12.51	368.8	-22.51	2134.24	0	1262.19	17767.4
283	-0	-0	-0	2149	0	976.7	-0	4.5	365.14	-21.82	2109.36	0	1260.88	14126.5
284	-0	-0	-0	2149	0	976.7	-0	12.51	386.96	-23.12	2102.8	0	1271.19	17048
285	-0	-0	-0	2149	0	976.7	-0	14.42	391.54	-24.49	2130.61	0	1262.91	18223.4
286	-0	-0	-0	2149	0	976.7	-0	7.17	408.02	-27.39	2113.29	0	1265.19	15763.1
287	-0	-0	-0	2149	0	976.7	-0	10.68	413.82	-24.57	2088.03	0	1272.06	14874.4
288	-0	-0	-0	2149	0	976.7	-0	12.05	429.69	-24.26	2102.83	0	1271.24	20019.6
289	-0	-0	-0	2149	0	976.7	-0	13.58	442.96	-29.14	2110.64	0	1266.96	15616.1
290	-4.27	-17.24	-6.41	2130.59	0	916.27	6238.55	11.83	452.73	-26.4	2091.72	0	1270.26	17179.5
291	-0	-0	-0	2149	0	976.7	-0	9.31	472.26	-25.94	2090.14	0	1275.08	16457.8
292	-6.41	-15.41	-3.43	2150.29	0	907.83	7909.34	19.23	482.18	-25.94	2086.31	0	1270.79	22466.2
293	-0	-0	-0	2149	0	976.7	-0	13.73	496.67	-27.69	2098.57	0	1273.69	15892.7
294	-4.43	-15.87	-1.22	2022.41	0	843.03	7413.2	12.59	517.27	-30.9	2076.5	0	1271.67	17774.3
295	-0	-0	-0	2149	0	976.7	-0	23.8	518.49	-25.02	2076.53	0	1272.79	21528.1
296	0.38	-17.09	-2.37	2262.95	0	789.35	5637.31	19.53	553.59	-30.82	2089.44	0	1277.39	16027.5
297	-0	-0	-0	2149	0	976.7	-0	27.16	545.5	-30.52	2069.89	0	1265.2	20929.7
298	1.14	-16.02	-8.16	1842.21	0	931.82	6038.99	20.6	576.32	-29.37	2072.83	0	1278.3	14208.4
299	-0	-0	-0	2149	0	976.7	-0	27.92	575.87	-26.86	2048.03	0	1273.91	20467.6
300	-0	-0	-0	2149	0	976.7	-0	45.55	596.16	-34.03	2076.15	0	1271.96	22203.4
301	-0	-0	-0	2149	0	976.7	-0	24.03	601.5	-37.84	2045.34	0	1273.52	11634.6
302	-0	-0	-0	2149	0	976.7	-0	47.91	608.98	-34.79	2036.75	0	1271.17	26516.2
303	-0	-0	-0	2149	0	976.7	-0	42.11	632.63	-31.43	2052.51	0	1275.31	17653.4
304	-0	-0	-0	2149	0	976.7	-0	48.6	630.04	-34.79	2037.95	0	1268.3	17698.3
305	-4.5	-17.7	-5.04	1611.44	0	908.23	9885.89	55.24	646.67	-30.52	2029.52	0	1274.18	26793.4
306	-0	-0	-0	2149	0	976.7	-0	45.39	653.99	-27.62	2021.48	0	1274.39	14188.9
307	-6.26	-18.31	1.37	2207.46	0	780.49	5759.37	74.46	663.15	-36.09	2028.96	0	1267.88	23843.1
308	-0	-0	-0	2149	0	976.7	-0	63.25	670.01	-30.59	2010.88	0	1273.26	21992.8
309	-0	-0	-0	2149	0	976.7	-0	68.28	679.63	-29.83	2007.58	0	1272.25	18037
310	-0	-0	-0	2149	0	976.7	-0	80.87	680.85	-32.12	1999.86	0	1269.06	22117.7
311	-0	-0	-0	2149	0	976.7	-0	75.84	696.72	-36.39	2008.58	0	1270.66	21628.4
312	-0	-0	-0	2149	0	976.7	-0	81.56	693.21	-27.77	1990.19	0	1269.73	20344.8
313	-0	-0	-0	2149	0	976.7	-0	85.53	704.35	-27.92	1987.04	0	1272.56	21758.6
314	-0	-0	-0	2149	0	976.7	-0	88.73	708.62	-34.64	1988	0	1270.57	21334.3
315	-0	-0	-0	2149	0	976.7	-0	99.79	710.6	-30.75	1980.67	0	1268.71	20373.5
316	-0	-0	-0	2149	0	976.7	-0	90.48	718.84	-27.69	1977.19	0	1273.39	21418.7
317	-0	-0	-0	2149	0	976.7	-0	99.26	713.2	-31.74	1965.17	0	1270.29	21152.1
318	-0	-0	-0	2149	0	976.7	-0	107.88	718.23	-35.93	1965.59	0	1268.82	20788.6
319	-0	-0	-0	2149	0	976.7	-0	102.01	713.65	-33.42	1963.57	0	1268.13	20512.3
320	-0	-0	-0	2149	0	976.7	-0	114.97	711.36	-31.66	1951.21	0	1270.24	20915.7
321	-0	-0	-0	2149	0	976.7	-0	113.07	708.31	-36.32	1944.2	0	1268.25	19304.8
322	-0	-0	-0	2149	0	976.7	-0	118.71	708.31	-34.26	1957.07	0	1267.65	21755.5
323	-3.74	-16.02	-3.43	2242.98	0	805.96	6806.33	120.7	699.92	-35.1	1929.33	0	1266.86	18343.6
324	-0	-0	-0	2149	0	976.7	-0	121.46	692.6	-33.11	1933.72	0	1267.41	21588.3
325	-9.92	-15.11	-3.97	2196.22	0	939.66	9515.32	133.59	686.65	-31.97	1925.52	0	1268.56	20693.1
326	-0	-0	-0	2149	0	976.7	-0	133.67	680.85	-38.45	1919.63	0	1264.83	17857.1
327	-0	-0	-0	2149	0	976.7	-0	136.41	662.69	-29.98	1915.59	0	1267.31	21608.8
328	-0	-0	-0	2149	0	976.7	-0	142.9	658.57	-32.88	1901.19	0	1270.86	19270.9
329	-0	-0	-0	2149	0	976.7	-0	143.81	641.17	-33.65	1911.29	0	1264.55	16506.1
330	-0	-0	-0	2149	0	976.7	-0	148.09	630.04	-34.87	1903.14	0	1267.39	19595.6
331	-0	-0	-0	2149	0	976.7	-0	147.86	613.25	-34.03	1882.62	0	1270.51	18022.2
332	-0	-0	-0	2149	0	976.7	-0	154.11	589.75	-26.4	1886.71	0	1267.67	16711.4
333	-0	-0	-0	2149	0	976.7	-0	157.17	576.78	-38.22	1886.53	0	1266.5	17175.8
334	-0	-0	-0	2149	0	976.7	-0	156.02	548.1	-36.09	1869.53	0	1262.28	18632.7
335	-13.28	104.98	22.51	2398.27	0	1180.96	5924.69	155.49	519.56	-26.32	1854.72	0	1265.21	15782.2
336	-42.57	464.63	50.43	2461.16	0	1144.61	11727.9	162.12	501.71	-37	1858.23	0	1265.46	17213.4
337	-34.71	426.79	-28.31	2506.84	0	1120.17	-33478.9	150.07	474.24	-27.54	1864.56	0	1262.85	13639.4
338	14.5	383	51.19	2416.42	0	1152.94	47156.1	144.88	449.37	-28.84	1832.17	0	1267.41	11471.7
339	-27.31	343.32	32.81	2522.47	0	1153.02	55245.3	167.16	404.05	-28.99	1826.81	0	1260.78	20159.3
340	-16.17	448.76	-94.22	2432.27	0	1119.36	-76628.4	132.52	363.92	-15.87	1813.96	0	1256.79	13203.4
341	-33.95	424.8	-57.68	2429.41	0	1147.43	2053.88	132.06	354.16	-23.73	1840.2	0	1260.9	8306.06
342	-65.69	517.12	7.63	2465.86	0	1123.86	40040.1	138.32	275.27	-27.85	1771.39	0	1235.45	24362.4
343	-88.73	497.59	-19	2399.84	0	1130.93	-28059	102.23	262.6	-6.26	1778.72	0	1258.31	9710.74
344	-100.94	461.12	9.16	2432.22	0	1137.87	23613.1	107.35	211.49	-1.83	1798.03	0	1243.38	7135.39
345	-118.48	465.09	47.15	2447.28	0	1133.92	6995.01	-0	-0	-0	2149	0	1465.7	-0
346	-84.53	400.09	8.93	2417.15	0	1133.54	-2708.81	55.92	146.03	7.25	1691.11	0	1230.08	8608.04
347	-91.25	445.86	37.69	2431.97	0	1132.81	30771.2	58.29	107.73	17.7	1692.24	0	1232.77	2200.83
348	-88.81	412.75	15.87	2424.33	0	1131.13	-7089.05	-0	-0	-0	2149	0	1465.7	-0
349	-57.68	436.25	37.16	2420.29	0	1133.63	5063.48	-0	-0	-0	2149	0	1465.7	-0
350	-95.75	453.34	18.84	2409.88	0	1125.35	27089.2	-0	-0	-0	2149	0	1465.7	-0
351	-84.61	465.85	23.88	2387.71	0	1128.18	-6447.25	-0	-0	-0	2149	0	1465.7	-0
352	-97.66	497.13	63.71	2385.4	0	1135.33	19575.8	-0	-0	-0	2149	0	1465.7	-0
353	-123.14	521.85	27.77	2400.55	0	1121.93	20825.1	-0	-0	-0	2149	0	1465.7	-0
354	-111.69	579.68	26.93	2383.04	0	1132.4	-8788.47	-0	-0	-0	2149	0	1465.7	-0
355	-149.99	687.87	61.34	2394.09	0	1124.12	21928.7	-0	-0	-0	2149	0	1465.7	-0
356	-160.52	734.25	47.91	2395.51	0	1119.03	2650.85	-0	-0	-0	2149	0	1465.7	-0
357	-135.12	728.61	48.07	2380.46	0	1122.39	-4731.6	-0	-0	-0	2149	0	1465.7	-0
358	-162.35	716.71	94.83	2390.33	0	1122.63	30512.1	-0	-0	-0	2149	0	1465.7	-0
359	-148.85	725.4	75.61	2378.95	0	1120.1	-2316.41	-0	-0	-0	2149	0	1465.7	-0
360	-146.41	718.38	64.39	2371.69	0	1125.44	2754.49	-0	-0	-0	2149	0	1465.7	-0
361	-150.91	757.9	82.63	2376.68	0	1120.68	16381.6	-0	-0	-0	2149	0	1465.7	-0
362	-137.18	747.99	76.29	2367.59	0	1125.68	-1695.82	-0	-0	-0	2149	0	1465.7	-0
363	-131.91	766.75	68.44	2361.32	0	1122.8	19112.3	-0	-0	-0	2149	0	1465.7	-0
364	-130.16	762.33	60.27	2372.78	0	1122.65	14231	-0	-0	-0	2149	0	1465.7	-0
365	-125.58	742.65	57.6	2342.01	0	1130.28	-214.24	0.84	-15.72	11.06	3042.37	0	1671.44	18039.6
366	-116.65	767.06	55.54	2357.84	0	1119.71	13537.6	2.67	-19.07	18.08	2955.7	0	1592.48	18475
367	-128.63	734.71	42.57	2337.63	0	1124.96	7684.81	4.65	-21.67	0.76	2890.85	0	1695.85	17181.6
368	-104.22	754.55	63.63	2329.56	0	1125.31	1107.94	-0	-0	-0	2149	0	1465.7	-0
369	-115.97	733.03	67.75	2340.38	0	1124.66	19180.5	6.41	-18.16	10.99	2857.15	0	1640.8	14562.8
370	-98.11	740.66	53.71	2320.93	0	1123.54	4941.79	0.99	-19.68	3.51	2773.83	0	1673.08	15823.8
371	-94.6	716.25	57.98	2322.43	0	1128.29	10093.7	-0	-0	-0	2149	0	1465.7	-0
372	-109.18	720.67	61.26	2311.64	0	1124.19	18134.4	7.17	-23.8	14.04	2762.43	0	1611.71	18279.1
373	-79.27	695.19	45.09	2313.31	0	1128.71	3740.54	-0	-0	-0	2149	0	1465.7	-0
374	-95.67	699.46	44.71	2304.19	0	1124	15425.2	11.67	-18.62	5.57	2839.59	0	1646.84	10557.5
375	-90.26	682.53	47.3	2289.36	0	1124.63	11680.5	2.82	-21.06	8.7	2835.4	0	1644.53	16786.4
376	-70.72	664.37	43.95	2295.45	0	1128.98	6743.22	-0	-0	-0	2149	0	1465.7	-0
377	-89.34	655.06	36.16	2279.52	0	1125.46	14954.5	15.34	-23.65	1.98	2741.21	0	1671.96	8955.58
378	-64.32	623.63	35.32	2287.63	0	1131.91	7245.93	-0	-0	-0	2149	0	1465.7	-0
379	-69.12	621.49	42.27	2274.39	0	1130.01	9637.31	6.33	-25.18	9.08	2820.98	0	1629.05	12518.1
380	-69.05	589.45	30.44	2281.88	0	1130.48	13305.7	-0	-0	-0	2149	0	1465.7	-0
381	-45.78	588.68	31.43	2263.49	0	1126.48	5007.69	-0	-0	-0	2149	0	1465.7	-0
382	-62.41	562.74	36.39	2270.55	0	1130.35	15238.5	14.27	-25.02	8.09	2698.98	0	1645.93	11218
383	-45.01	555.57	36.77	2257.62	0	1128.06	9737.08	-0	-0	-0	2149	0	1465.7	-0
384	-41.05	545.04	29.83	2235.55	0	1124.57	4885.04	2.14	-24.57	5.95	2539.62	0	1708.17	11954
385	-51.04	518.95	39.52	2246.05	0	1131.93	13892.5	-0	-0	-0	2149	0	1465.7	-0
386	-29.22	516.05	37.69	2239.52	0	1127.02	6527.44	-2.14	-15.41	8.16	2946.13	0	1604.22	21016.5
387	-38.07	484.47	29.83	2235.79	0	1131.16	8008.34	4.27	-28.23	5.34	2647.81	0	1676.13	10051
388	-33.65	484.31	37.16	2233.72	0	1129.31	11140.4	-0	-0	-0	2149	0	1465.7	-0
389	-20.37	464.78	36.01	2229.56	0	1130.96	8185.83	-0.53	-23.04	6.56	2626.83	0	1631.58	14370.2
390	-30.29	464.17	38.76	2222.91	0	1126.64	9791.55	5.57	-21.51	6.1	2947.24	0	1693.81	11485.8
391	-22.58	450.74	33.04	2205.59	0	1126.22	9703.88	-0.15	-21.97	7.02	2860.22	0	1657.03	13437.5
392	-14.04	441.13	41.89	2211.51	0	1128.93	8509.94	-0	-0	-0	2149	0	1465.7	-0
393	-27.47	430.15	36.77	2214.06	0	1126.34	11177.8	-0	-0	-0	2149	0	1465.7	-0
394	-7.93	422.52	34.56	2208.2	0	1124.15	6036.63	-3.28	-18.92	11.9	2748.38	0	1588.38	17145.4
395	-18.39	405.12	36.7	2201.39	0	1129.03	10541.9	-0	-0	-0	2149	0	1465.7	-0
396	-14.19	404.97	41.12	2209.14	0	1126.52	11671.3	-0	-0	-0	2149	0	1465.7	-0
397	-10.22	384.22	32.58	2205.23	0	1127.15	7952.39	-0	-0	-0	2149	0	1465.7	-0
398	-17.62	393.22	40.13	2180.26	0	1121.82	11070.4	-0	-0	-0	2149	0	1465.7	-0
399	-3.74	382.23	41.5	2196.08	0	1124.05	8662.26	10.15	-17.4	4.04	2777.09	0	1696.44	7768.2
400	-14.5	378.42	37.38	2166.49	0	1121.37	7692.53	-0	-0	-0	2149	0	1465.7	-0
401	-7.25	365.3	37.92	2190.39	0	1123.21	9282.98	-0	-0	-0	2149	0	1465.7	-0
402	-7.78	357.06	38.53	2192.26	0	1123.57	9286.05	-0	-0	-0	2149	0	1465.7	-0
403	-10.68	350.34	34.33	2162.83	0	1123.13	7457.16	-0	-0	-0	2149	0	1465.7	-0
404	-4.04	346.68	36.16	2197.42	0	1119.84	7844.14	-0	-0	-0	2149	0	1465.7	-0
405	-10.15	354	39.98	2158.23	0	1120.63	9879.75	-0	-0	-0	2149	0	1465.7	-0
406	-4.81	333.25	34.48	2171.86	0	1123.76	7637.54	-0	-0	-0	2149	0	1465.7	-0
407	-7.4	350.19	35.78	2160.23	0	1113.01	7641.59	3.28	-16.33	6.41	2651.59	0	1660.76	9024
408	-7.4	324.86	36.77	2160.64	0	1130.3	9542.75	-0	-0	-0	2149	0	1465.7	-0
409	-1.83	344.24	37.84	2155.66	0	1122.21	5296.82	2.14	-23.04	10.6	2720.46	0	1594.18	16947.9
410	-9.69	327.91	26.4	2165.08	0	1115.2	8896.86	3.66	-17.85	10.15	3003.19	0	1631.8	17043.9
411	-3.36	329.9	32.5	2150.98	0	1123.59	7430.77	-0	-0	-0	2149	0	1465.7	-0
412	2.06	333.86	28.61	2171.94	0	1117.3	6267.32	-0	-0	-0	2149	0	1465.7	-0
413	-5.49	333.25	26.25	2153.88	0	1113.77	9601.16	-0	-0	-0	2149	0	1465.7	-0
414	-3.28	334.47	30.29	2113.82	0	1123.74	4829.71	-0	-0	-0	2149	0	1465.7	-0
415	2.98	343.78	27.85	2171.28	0	1113.19	8135.33	-0	-0	-0	2149	0	1465.7	-0
416	-9.46	339.51	25.71	2103.59	0	1120.23	8722.5	1.98	-20.45	9.54	2901.28	0	1625.21	12810.2
417	10.45	338.9	25.94	2158.24	0	1122.17	3350.95	3.36	-21.51	7.25	2835.31	0	1625.63	19283.7
418	-10.68	348.97	26.7	2128.3	0	1114.93	8997.03	8.47	-17.09	9	2898.71	0	1658.39	15033.8
419	2.52	342.25	20.07	2120.44	0	1120.56	5037.18	-0	-0	-0	2149	0	1465.7	-0
420	12.44	359.5	27.85	2152.41	0	1117.4	5126.99	-0	-0	-0	2149	0	1465.7	-0
421	-8.62	354.92	21.9	2134.28	0	1112.85	10812.2	17.85	-17.7	12.97	2716.63	0	1520.98	19517.7
422	11.9	368.5	25.48	2102.49	0	1117.55	2653.77	-0	-0	-0	2149	0	1465.7	-0
423	1.91	378.11	30.06	2130.43	0	1115.14	8067.94	-0	-0	-0	2149	0	1465.7	-0
424	5.95	380.25	25.1	2109.27	0	1113.1	7006.42	5.87	-18.62	8.85	2962.3	0	1564.27	15339.9
425	12.66	388.95	25.79	2110.69	0	1114.45	674.91	-0	-0	-0	2149	0	1465.7	-0
426	-6.26	383.15	25.41	2108.65	0	1115.92	10681.6	13.58	-23.35	2.67	2772.3	0	1692.28	8746.23
427	20.68	407.41	29.75	2129.76	0	1113.92	2049.14	-0	-0	-0	2149	0	1465.7	-0
428	-2.59	398.56	21.51	2094.54	0	1112.19	6844.35	4.27	-21.97	9	2973.86	0	1647	17684.1
429	5.26	419.77	31.81	2087.57	0	1113.43	6674.52	14.42	-21.67	6.71	2681.27	0	1675.88	9845.14
430	19.23	425.72	30.21	2115.91	0	1111.38	3122.2	-0	-0	-0	2149	0	1465.7	-0
431	-5.95	437.77	29.68	2067.48	0	1109.76	9500.19	8.54	-27.47	9.46	2844.33	0	1628.53	14190.7
432	23.19	443.73	37.38	2106.46	0	1114.61	3567.32	-0	-0	-0	2149	0	1465.7	-0
433	8.7	455.93	36.09	2075.52	0	1110.89	8296.68	8.93	-22.28	6.26	2459.43	0	1682.23	14095.5
434	8.39	466.61	34.48	2070.72	0	1111.61	5206.94	0.38	-19.99	6.41	3031.92	0	1667.63	12967.7
435	28.92	479.58	36.7	2089.61	0	1108.22	6102.92	-0	-0	-0	2149	0	1465.7	-0
436	11.83	487.67	41.43	2063.38	0	1110.99	8829.42	8.77	-26.55	6.79	2715.31	0	1599.98	15915.2
437	29.07	502.62	36.16	2059.34	0	1106.52	4002.23	-0	-0	-0	2149	0	1465.7	-0
438	22.51	528.87	43.03	2056.1	0	1106.89	7531.26	1.98	-27.31	10.53	2655.73	0	1600.96	14475.3
439	31.13	529.79	40.89	2063.25	0	1106.91	4956.64	-0	-0	-0	2149	0	1465.7	-0
440	32.81	548.55	42.19	2030.98	0	1108.64	2198.27	9.08	-17.55	7.55	2695.15	0	1660.94	10257.9
441	25.1	548.25	40.05	2046.57	0	1108.44	9783.55	0.15	-23.19	7.63	2885.74	0	1667.58	17132.3
442	43.72	572.66	42.27	2031.81	0	1103.85	6834.81	-0	-0	-0	2149	0	1465.7	-0
443	33.11	585.94	56	2030.47	0	1109.48	8431.35	8.62	-23.96	9.31	2644.88	0	1578.67	14540.9
444	39.9	592.65	47.68	2028.79	0	1106.5	7598.84	-0	-0	-0	2149	0	1465.7	-0
445	47.38	614.01	50.05	2024.91	0	1105.14	4999.75	3.13	-27.01	8.16	2670.99	0	1588.35	13571.8
446	40.28	625.46	52.34	2020.89	0	1105.47	12910.3	-0	-0	-0	2149	0	1465.7	-0
447	44.1	631.71	47.45	1979.9	0	1107.53	3917.4	-1.37	-19.07	8.7	2907.68	0	1641.86	15921.5
448	57.83	657.96	53.02	2016.37	0	1105.27	6078.29	11.98	-15.26	7.55	2693.22	0	1658.78	12483
449	47.38	644.38	45.17	1986.26	0	1105.76	10361.7	-0	-0	-0	2149	0	1465.7	-0
450	70.95	662.54	49.13	1987.78	0	1106.19	2118.08	7.93	-20.14	7.02	2746.12	0	1705.37	12426.9
451	61.42	662.08	52.72	1988.99	0	1107.04	10467.2	-0	-0	-0	2149	0	1465.7	-0
452	68.66	683.59	49.67	1987.11	0	1101.2	9534.12	0.53	-27.31	6.03	2790.61	0	1613.21	15385.1
453	75.15	675.66	52.64	1958.53	0	1106.82	2414.77	-0	-0	-0	2149	0	1465.7	-0
454	74.31	697.02	55.08	1980.2	0	1102	12115.1	2.37	-24.72	4.04	2842.63	0	1667.67	11668
455	81.33	690.31	49.29	1945.02	0	1102.75	6425.37	-0	-0	-0	2149	0	1465.7	-0
456	89.72	700.38	57.68	1963.6	0	1105.03	4787.49	-1.07	-23.35	4.58	2818.31	0	1648.57	9683
457	86.59	705.11	56.69	1953.2	0	1101.82	7858.86	4.96	-25.48	7.17	2822.13	0	1641.6	16314.3
458	97.12	689.54	46.16	1931.26	0	1103.26	7012.99	-0	-0	-0	2149	0	1465.7	-0
459	96.97	709.84	60.2	1953.71	0	1103.42	9133.24	3.05	-24.87	6.33	2847.16	0	1675.74	11807.7
460	104.6	689.54	53.86	1944.53	0	1102.38	12938.5	4.88	-19.38	9.99	2920.81	0	1659.63	19023.7
461	106.81	698.24	54.4	1915.46	0	1103.48	5363.12	-0.23	-21.67	6.71	2905.5	0	1605.46	14210.7
462	108.11	705.57	60.35	1932.09	0	1101.98	10808.8	-0	-0	-0	2149	0	1465.7	-0
463	120.7	684.51	55.62	1920.04	0	1102.73	10237.1	0.08	-21.51	6.48	2786.54	0	1700.63	13755.7
464	118.18	693.82	58.9	1906.58	0	1103.4	4133.75	-0	-0	-0	2149	0	1465.7	-0
465	112.69	665.44	53.25	1905.7	0	1104.43	12727.1	9.08	-22.89	4.73	2725.72	0	1695.6	10827.3
466	139.16	676.12	57.3	1914.33	0	1100.86	5154.79	-0	-0	-0	2149	0	1465.7	-0
467	116.35	644.68	52.57	1887.73	0	1105.28	11034.3	4.58	-19.23	3.59	3004.16	0	1694	7520.65
468	131.23	644.84	59.59	1893.79	0	1105.29	11874.5	4.65	-16.02	11.22	3027.5	0	1617.25	22996.4
469	145.65	626.83	52.26	1895.52	0	1102.1	8330.75	-0	-0	-0	2149	0	1465.7	-0
470	120.54	612.34	54.47	1868.15	0	1106.7	11530.4	-0	-0	-0	2149	0	1465.7	-0
471	149.38	593.87	49.97	1874.36	0	1106.24	9230.14	-0	-0	-0	2149	0	1465.7	-0
472	146.41	572.66	53.41	1885.08	0	1108.13	6066.48	-7.78	422.52	-43.95	2462.74	0	1257.61	8276.13
473	131.07	548.4	40.59	1843.57	0	1105.57	11279.6	-54.02	518.19	63.25	2441.55	0	1292.1	47795.6
474	155.33	542.45	39.37	1879.34	0	1105.75	8527.64	7.32	451.35	18.31	2423.82	0	1272.95	3462.91
475	140.46	492.55	44.1	1861.21	0	1112.29	9099.88	-1.07	382.54	-12.21	2514.85	0	1261.67	-38207.6
476	143.66	464.94	28.76	1829.94	0	1107.95	3899.31	-24.57	465.39	105.51	2393.13	0	1282.84	76629.6
477	124.05	458.98	23.65	1870.61	0	1105.57	12393.4	-24.57	445.86	119.4	2440.23	0	1287.24	53449.3
478	132.98	386.05	29.98	1816.7	0	1117.37	6893.88	-35.4	523.99	-5.49	2422.83	0	1272.61	-22252.1
479	129.85	382.39	23.73	1855.53	0	1109.13	-57.54	-65.92	506.9	34.48	2439.1	0	1278.58	39848.5
480	98.27	306.4	3.2	1826.32	0	1121.31	16495.5	-79.12	550.23	39.67	2408.02	0	1290.97	23490.9
481	126.65	293.27	18.23	1839.87	0	1116.53	2878.24	-100.63	458.37	-27.39	2444.11	0	1258.07	6391.52
482	81.25	235.29	12.74	1812.93	0	1134.32	-463.92	-113.75	491.33	-8.01	2386.65	0	1291.3	30075
483	82.4	218.51	-4.5	1839.01	0	1120.26	15358.1	-107.8	436.55	17.78	2417.75	0	1282.62	9511.91
484	82.17	170.9	-2.52	1829.78	0	1126.78	3531.2	-88.5	439.45	-42.88	2430.42	0	1273.3	15180.3
485	44.1	126.34	2.52	1714.14	0	1161.23	811.41	-95.37	467.83	-37.38	2368.97	0	1285.21	17841.4
486	57.98	123.44	-6.71	1891.89	0	1117.93	7462.51	-76.45	467.53	-0.15	2419.65	0	1281.07	3812.5
487	23.04	72.48	-14.57	1668.08	0	1168.58	11155.8	-93.23	574.34	-34.33	2398.11	0	1289.96	25513.2
488	6.03	76.45	5.19	1847.39	0	1164.86	-2240.83	-110.93	631.1	-38.53	2397.43	0	1288.42	18261.3
489	3.81	50.35	-11.14	1834.38	0	1156.14	7981.32	-118.26	712.43	-17.32	2404.62	0	1296.15	2549.77
490	-2.14	47.61	-11.29	1886.79	0	1198.09	10453	-132.9	700.23	-34.87	2388.01	0	1299.8	34665.9
491	-0	-0	-0	2149	0	976.7	-0	-126.65	681.92	-76.07	2398.51	0	1289.88	11191.7
492	-0	-0	-0	2149	0	976.7	-0	-134.96	659.33	-47.23	2397.89	0	1297.71	2151.26
493	-0	-0	-0	2149	0	976.7	-0	-133.29	684.05	-54.86	2368.9	0	1299.51	31123.5
